timestamp,ingestionTime,message,eventId,logStreamName
1747671403804,1747671407846,Esperando a la base de datos en :5432...,38974374666991326825963422423114638047937315369411280896,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671405806,1747671407846,Esperando a la base de datos en :5432...,38974374711637418713421729952469146029779335104384073729,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671407808,1747671407846,Esperando a la base de datos en :5432...,38974374756283510600880037481823654011621354839356866562,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671409810,1747671412843,Esperando a la base de datos en :5432...,38974374800929602488338345017219004423394903218266505216,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671411812,1747671412843,Esperando a la base de datos en :5432...,38974374845575694375796652546573512405236922953239298049,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671413813,1747671417844,Esperando a la base de datos en :5432...,38974374890199485518056429458832130151928257344120356864,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671415815,1747671417844,Esperando a la base de datos en :5432...,38974374934845577405514736988186638133770277079093149697,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671417817,1747671417844,Esperando a la base de datos en :5432...,38974374979491669292973044517541146115612296814065942530,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671419819,1747671422843,Esperando a la base de datos en :5432...,38974375024137761180431352052939123445487937170927321088,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671421821,1747671422843,Esperando a la base de datos en :5432...,38974375068783853067889659582293631427329956905900113921,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671423822,1747671427844,Esperando a la base de datos en :5432...,38974375113407644210149436494552499959169546160870785024,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671425824,1747671427844,Esperando a la base de datos en :5432...,38974375158053736097607744023907007941011565895843577857,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671427826,1747671427844,Esperando a la base de datos en :5432...,38974375202699827985066051553261515922853585630816370690,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671429828,1747671432844,Esperando a la base de datos en :5432...,38974375247345919872524359088660713000513776398304673792,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671431829,1747671432844,Esperando a la base de datos en :5432...,38974375291969711014784135994873685264083147771771486209,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671433831,1747671437844,Esperando a la base de datos en :5432...,38974375336615802902242443530272751738809834639636955136,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671435833,1747671437844,Esperando a la base de datos en :5432...,38974375381261894789700751059627259720651854374609747969,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671437835,1747671437844,Esperando a la base de datos en :5432...,38974375425907986677159058588981767702493874109582540802,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671439837,1747671442843,Esperando a la base de datos en :5432...,38974375470554078564617366124379701340613150014825037824,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671441838,1747671442843,Esperando a la base de datos en :5432...,38974375515177869706877143030592673604182521388291850241,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671443840,1747671447843,Esperando a la base de datos en :5432...,38974375559823961594335450565991573221093589593499172864,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671445842,1747671447843,Esperando a la base de datos en :5432...,38974375604470053481793758095346081202935609328471965697,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671447844,1747671452843,Esperando a la base de datos en :5432...,38974375649116145369252065630745353604696497600583368704,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671449846,1747671452843,Esperando a la base de datos en :5432...,38974375693762237256710373160099861586538517335556161537,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671451847,1747671452843,Esperando a la base de datos en :5432...,38974375738386028398970150066312833850107888709022973954,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671453849,1747671457848,Esperando a la base de datos en :5432...,38974375783032120286428457601717943247163625713502191616,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671455851,1747671457848,Esperando a la base de datos en :5432...,38974375827678212173886765131072451229005645448474984449,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671457853,1747671462844,Esperando a la base de datos en :5432...,38974375872324304061345072666466641548339547363558817792,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671459854,1747671462844,Esperando a la base de datos en :5432...,38974375916948095203604849572679613811908918737025630209,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671461856,1747671462844,Esperando a la base de datos en :5432...,38974375961594187091063157102034121793750938471998423042,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671463858,1747671467843,Esperando a la base de datos en :5432...,38974376006240278978521464637432197899149824065705738240,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671465860,1747671467843,Esperando a la base de datos en :5432...,38974376050886370865979772166786705880991843800678531073,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671467862,1747671472846,Esperando a la base de datos en :5432...,38974376095532462753438079702189767212778544945290346496,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671469863,1747671472846,Esperando a la base de datos en :5432...,38974376140156253895697856608402739476347916318757158913,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671471865,1747671472846,Esperando a la base de datos en :5432...,38974376184802345783156164137757247458189936053729951746,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671473867,1747671477844,Esperando a la base de datos en :5432...,38974376229448437670614471673153808751607265341313449984,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671475869,1747671477844,Esperando a la base de datos en :5432...,38974376274094529558072779202508316733449285076286242817,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671477870,1747671482844,Esperando a la base de datos en :5432...,38974376318718320700332556114765879189751367802587381760,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671479872,1747671482844,Esperando a la base de datos en :5432...,38974376363364412587790863644120387171593387537560174593,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671481874,1747671482844,Esperando a la base de datos en :5432...,38974376408010504475249171173474895153435407272532967426,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671483876,1747671487844,Esperando a la base de datos en :5432...,38974376452656596362707478708873797499839296167570112512,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671485878,1747671487844,Esperando a la base de datos en :5432...,38974376497302688250165786238228305481681315902542905345,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671487880,1747671492844,Esperando a la base de datos en :5432...,38974376541948780137624093773627793799142053976234590208,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671489881,1747671492844,Esperando a la base de datos en :5432...,38974376586572571279883870679840766062711425349701402625,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
1747671491883,1747671492844,Esperando a la base de datos en :5432...,38974376631218663167342178209195274044553445084674195458,ecs/kong-container/0c7bf9c38cf74a32b30b0134eb8008b3
